teamId,teamPosition,championName,win,kills,deaths,assists,visionScore,matchId
200,BOTTOM,Lux,True,8,4,14,22,SG2_76854895
200,UTILITY,Mel,True,8,12,13,104,SG2_76854895
100,TOP,KSante,False,3,5,2,15,SG2_77583153
100,JUNGLE,Zed,False,1,7,3,16,SG2_77583153
100,MIDDLE,Katarina,False,1,3,4,6,SG2_77583153
100,BOTTOM,Senna,False,3,6,8,16,SG2_77583153
100,UTILITY,Bard,False,4,2,8,66,SG2_77583153
200,TOP,Gwen,True,5,0,4,18,SG2_77583153
200,JUNGLE,Viego,True,4,2,9,23,SG2_77583153
200,MIDDLE,Ahri,True,6,1,10,20,SG2_77583153
200,BOTTOM,Xayah,True,7,4,4,22,SG2_77583153
200,UTILITY,Rakan,True,1,5,13,40,SG2_77583153
100,TOP,Malphite,True,8,3,17,20,SG2_78334081
100,JUNGLE,DrMundo,True,11,4,8,39,SG2_78334081
100,MIDDLE,Ahri,True,8,7,15,17,SG2_78334081
100,BOTTOM,Jhin,True,18,4,10,31,SG2_78334081
100,UTILITY,Elise,True,2,8,21,122,SG2_78334081
200,TOP,Nidalee,False,2,11,3,24,SG2_78334081
200,JUNGLE,Belveth,False,6,8,10,47,SG2_78334081
200,MIDDLE,Ryze,False,2,8,10,40,SG2_78334081
200,BOTTOM,Kaisa,False,15,9,7,27,SG2_78334081
200,UTILITY,Blitzcrank,False,1,12,18,96,SG2_78334081
100,TOP,Gragas,True,3,3,8,15,SG2_78907139
100,JUNGLE,Morgana,True,14,3,14,21,SG2_78907139
100,MIDDLE,Mel,True,5,5,7,16,SG2_78907139
100,BOTTOM,Smolder,True,10,0,8,19,SG2_78907139
100,UTILITY,Velkoz,True,4,5,12,75,SG2_78907139
200,TOP,Sion,False,0,7,2,7,SG2_78907139
200,JUNGLE,Qiyana,False,12,8,4,30,SG2_78907139
200,MIDDLE,Taliyah,False,4,7,6,16,SG2_78907139
200,BOTTOM,Sivir,False,0,6,4,16,SG2_78907139
200,UTILITY,Yuumi,False,0,8,11,69,SG2_78907139
100,TOP,Nasus,True,2,2,4,7,SG2_79211456
100,JUNGLE,Warwick,True,8,4,1,13,SG2_79211456
100,MIDDLE,Yasuo,True,5,5,1,15,SG2_79211456
100,BOTTOM,Brand,True,5,4,7,13,SG2_79211456
100,UTILITY,Nautilus,True,4,4,12,40,SG2_79211456
200,TOP,Caitlyn,False,1,5,4,11,SG2_79211456
200,JUNGLE,Zed,False,3,9,8,10,SG2_79211456
200,MIDDLE,Zoe,False,6,1,4,11,SG2_79211456
200,BOTTOM,Ziggs,False,4,4,8,12,SG2_79211456
200,UTILITY,Shaco,False,5,5,8,42,SG2_79211456
100,TOP,TwistedFate,False,2,12,5,22,SG2_77826982
100,JUNGLE,Briar,False,6,5,6,24,SG2_77826982
100,MIDDLE,Cassiopeia,False,6,6,2,20,SG2_77826982
100,BOTTOM,Senna,False,3,7,5,15,SG2_77826982
100,UTILITY,Alistar,False,0,9,8,88,SG2_77826982
200,TOP,Rumble,True,3,2,10,20,SG2_77826982
200,JUNGLE,Zed,True,25,4,6,34,SG2_77826982
200,MIDDLE,Zyra,True,4,4,18,28,SG2_77826982
200,BOTTOM,Kaisa,True,6,4,11,17,SG2_77826982
200,UTILITY,Rell,True,1,3,22,100,SG2_77826982
100,TOP,Malphite,True,4,3,6,12,SG2_75224896
100,JUNGLE,Zed,True,6,3,7,16,SG2_75224896
100,MIDDLE,Zoe,True,9,3,1,19,SG2_75224896
100,BOTTOM,Lucian,True,6,2,3,13,SG2_75224896
100,UTILITY,Nami,True,1,2,10,40,SG2_75224896
200,TOP,Aatrox,False,3,6,1,10,SG2_75224896
200,JUNGLE,Talon,False,5,6,4,11,SG2_75224896
200,MIDDLE,Lissandra,False,2,6,3,21,SG2_75224896
200,BOTTOM,Xayah,False,3,6,1,13,SG2_75224896
200,UTILITY,Rakan,False,0,2,6,48,SG2_75224896
100,TOP,Aatrox,True,2,3,9,17,SG2_79413077
100,JUNGLE,LeeSin,True,1,8,15,34,SG2_79413077
100,MIDDLE,Karma,True,6,6,19,26,SG2_79413077
100,BOTTOM,Samira,True,21,4,6,20,SG2_79413077
100,UTILITY,Leona,True,0,7,21,75,SG2_79413077
200,TOP,Shen,False,1,4,9,20,SG2_79413077
200,JUNGLE,Poppy,False,2,8,14,26,SG2_79413077
200,MIDDLE,Vex,False,13,6,6,23,SG2_79413077
200,BOTTOM,Lucian,False,12,7,4,23,SG2_79413077
200,UTILITY,Yuumi,False,0,5,19,67,SG2_79413077
100,TOP,Renekton,False,1,10,2,13,SG2_75956205
100,JUNGLE,Hecarim,False,3,6,2,15,SG2_75956205
100,MIDDLE,Ahri,False,1,9,4,12,SG2_75956205
100,BOTTOM,Ezreal,False,5,4,4,13,SG2_75956205
100,UTILITY,Bard,False,3,9,5,80,SG2_75956205
200,TOP,Pantheon,True,8,3,12,20,SG2_75956205
200,JUNGLE,XinZhao,True,9,1,9,34,SG2_75956205
200,MIDDLE,Yasuo,True,10,1,9,11,SG2_75956205
200,BOTTOM,Varus,True,6,3,5,18,SG2_75956205
200,UTILITY,Elise,True,4,5,13,78,SG2_75956205
100,TOP,Renekton,True,10,2,6,23,SG2_78532549
100,JUNGLE,Yone,True,14,5,12,21,SG2_78532549
100,MIDDLE,Diana,True,8,10,12,32,SG2_78532549
100,BOTTOM,Tristana,True,5,1,6,34,SG2_78532549
100,UTILITY,Janna,True,0,7,19,107,SG2_78532549
200,TOP,Ornn,False,7,9,5,23,SG2_78532549
200,JUNGLE,Vi,False,5,5,10,32,SG2_78532549
200,MIDDLE,Sylas,False,8,10,4,29,SG2_78532549
200,BOTTOM,AurelionSol,False,5,6,8,22,SG2_78532549
200,UTILITY,Leona,False,0,7,16,88,SG2_78532549
100,TOP,Jayce,True,1,2,10,18,SG2_78426238
100,JUNGLE,RekSai,True,10,4,13,23,SG2_78426238
100,MIDDLE,TwistedFate,True,2,1,14,40,SG2_78426238
100,BOTTOM,Vayne,True,18,4,5,22,SG2_78426238
100,UTILITY,Soraka,True,1,2,20,97,SG2_78426238
200,TOP,Camille,False,3,10,5,20,SG2_78426238
200,JUNGLE,Diana,False,3,4,4,32,SG2_78426238
200,MIDDLE,Orianna,False,5,5,3,21,SG2_78426238
200,BOTTOM,Kaisa,False,1,6,6,29,SG2_78426238
200,UTILITY,Renata,False,1,7,3,95,SG2_78426238
100,TOP,Fiora,False,5,6,2,15,SG2_79443393
100,JUNGLE,FiddleSticks,False,2,7,15,44,SG2_79443393
100,MIDDLE,Akshan,False,12,6,3,14,SG2_79443393
100,BOTTOM,Zeri,False,4,8,8,24,SG2_79443393
100,UTILITY,Braum,False,1,6,13,69,SG2_79443393
200,TOP,Irelia,True,7,7,6,13,SG2_79443393
200,JUNGLE,Viego,True,16,4,8,32,SG2_79443393
200,MIDDLE,Syndra,True,3,4,10,10,SG2_79443393
200,BOTTOM,Jinx,True,5,5,14,25,SG2_79443393
200,UTILITY,Lulu,True,2,4,23,67,SG2_79443393
100,TOP,DrMundo,False,4,4,4,19,SG2_78814498
100,JUNGLE,Nidalee,False,9,4,12,31,SG2_78814498
100,MIDDLE,Chogath,False,6,5,8,27,SG2_78814498
100,BOTTOM,Tristana,False,4,10,4,10,SG2_78814498
100,UTILITY,Pyke,False,6,11,10,81,SG2_78814498
200,TOP,Yone,True,8,6,1,20,SG2_78814498
200,JUNGLE,Diana,True,8,6,7,34,SG2_78814498
200,MIDDLE,Veigar,True,6,5,7,26,SG2_78814498
200,BOTTOM,Kaisa,True,12,3,7,17,SG2_78814498
200,UTILITY,Renata,True,0,9,16,75,SG2_78814498
100,TOP,Kennen,True,1,7,12,18,SG2_77794667
100,JUNGLE,JarvanIV,True,6,6,22,31,SG2_77794667
100,MIDDLE,Zed,True,9,5,10,15,SG2_77794667
100,BOTTOM,Kaisa,True,15,7,13,16,SG2_77794667
100,UTILITY,Bard,True,4,3,26,90,SG2_77794667
200,TOP,Malphite,False,4,5,7,24,SG2_77794667
200,JUNGLE,Hecarim,False,7,7,12,23,SG2_77794667
200,MIDDLE,Akali,False,13,4,4,14,SG2_77794667
200,BOTTOM,Senna,False,3,11,14,13,SG2_77794667
200,UTILITY,Yuumi,False,0,8,17,73,SG2_77794667
100,TOP,Ornn,True,2,8,7,18,SG2_78744797
100,JUNGLE,Diana,True,10,7,14,22,SG2_78744797
100,MIDDLE,Yone,True,5,11,8,18,SG2_78744797
100,BOTTOM,Tristana,True,11,7,10,19,SG2_78744797
100,UTILITY,Rell,True,3,12,19,103,SG2_78744797
200,TOP,Riven,False,10,5,9,20,SG2_78744797
200,JUNGLE,LeeSin,False,13,7,16,28,SG2_78744797
200,MIDDLE,Zoe,False,13,7,12,12,SG2_78744797
200,BOTTOM,Lucian,False,7,6,11,23,SG2_78744797
200,UTILITY,Milio,False,2,6,22,96,SG2_78744797
100,TOP,Pantheon,True,18,2,2,15,SG2_78335540
100,JUNGLE,Lillia,True,6,2,10,19,SG2_78335540
100,MIDDLE,Chogath,True,5,3,12,29,SG2_78335540
100,BOTTOM,Kaisa,True,3,5,8,17,SG2_78335540
100,UTILITY,Nami,True,0,6,18,85,SG2_78335540
200,TOP,Sett,False,3,9,1,32,SG2_78335540
200,JUNGLE,Rammus,False,4,3,8,16,SG2_78335540
200,MIDDLE,Malphite,False,1,6,7,40,SG2_78335540
200,BOTTOM,Jinx,False,8,8,6,23,SG2_78335540
200,UTILITY,Braum,False,1,6,12,79,SG2_78335540
100,TOP,Rumble,False,2,9,8,35,SG2_78107706
100,JUNGLE,Diana,False,10,10,21,32,SG2_78107706
100,MIDDLE,Yasuo,False,6,10,10,20,SG2_78107706
100,BOTTOM,Jhin,False,17,7,15,16,SG2_78107706
100,UTILITY,Mel,False,6,8,24,131,SG2_78107706
200,TOP,Aatrox,True,10,9,3,20,SG2_78107706
200,JUNGLE,LeeSin,True,11,6,13,43,SG2_78107706
200,BOTTOM,Zeri,True,17,12,15,38,SG2_78107706
200,MIDDLE,Seraphine,True,5,7,19,18,SG2_78107706
200,UTILITY,Yuumi,True,1,7,29,89,SG2_78107706
100,TOP,Riven,True,4,8,5,15,SG2_78619436
100,JUNGLE,Viego,True,13,2,10,27,SG2_78619436
100,MIDDLE,Ekko,True,5,4,12,11,SG2_78619436
100,BOTTOM,Senna,True,2,2,9,26,SG2_78619436
100,UTILITY,Braum,True,2,2,15,99,SG2_78619436
200,TOP,Jayce,False,7,6,3,24,SG2_78619436
200,JUNGLE,Yasuo,False,4,6,6,26,SG2_78619436
200,MIDDLE,Ahri,False,2,4,3,26,SG2_78619436
200,BOTTOM,Lucian,False,4,5,4,17,SG2_78619436
200,UTILITY,Milio,False,1,5,7,87,SG2_78619436
100,TOP,Aatrox,True,1,3,3,8,SG2_77189326
100,JUNGLE,Kindred,True,4,1,3,16,SG2_77189326
100,MIDDLE,Akali,True,9,0,3,11,SG2_77189326
100,BOTTOM,Senna,True,6,1,11,7,SG2_77189326
100,UTILITY,Sylas,True,8,4,2,25,SG2_77189326
200,TOP,Jax,False,1,4,3,4,SG2_77189326
200,JUNGLE,Qiyana,False,6,4,1,11,SG2_77189326
200,MIDDLE,Syndra,False,0,7,0,4,SG2_77189326
200,BOTTOM,Lucian,False,1,8,1,10,SG2_77189326
200,UTILITY,Alistar,False,1,6,4,30,SG2_77189326
100,TOP,Yorick,False,2,7,0,13,SG2_78041711
100,JUNGLE,Zac,False,3,7,3,11,SG2_78041711
100,MIDDLE,Sylas,False,1,4,4,9,SG2_78041711
100,BOTTOM,Jinx,False,4,11,1,14,SG2_78041711
100,UTILITY,Milio,False,1,9,2,52,SG2_78041711
200,TOP,Lulu,True,4,2,8,27,SG2_78041711
200,JUNGLE,XinZhao,True,10,4,7,17,SG2_78041711
200,MIDDLE,Syndra,True,6,2,11,7,SG2_78041711
200,BOTTOM,Caitlyn,True,15,2,11,22,SG2_78041711
200,UTILITY,Nautilus,True,3,2,24,52,SG2_78041711
100,TOP,Sion,False,5,10,14,11,SG2_77277990
100,JUNGLE,Gwen,False,13,13,6,57,SG2_77277990
100,MIDDLE,Lux,False,9,13,8,38,SG2_77277990
100,BOTTOM,Ezreal,False,8,9,12,26,SG2_77277990
100,UTILITY,Braum,False,2,9,22,113,SG2_77277990
200,TOP,Volibear,True,13,9,12,25,SG2_77277990
200,JUNGLE,Lillia,True,10,6,24,35,SG2_77277990
200,MIDDLE,Tristana,True,14,7,12,37,SG2_77277990
200,BOTTOM,Ashe,True,9,10,17,43,SG2_77277990
200,UTILITY,Nautilus,True,7,5,23,106,SG2_77277990
100,TOP,Kennen,True,8,12,15,21,SG2_77083760
100,JUNGLE,MasterYi,True,24,8,13,56,SG2_77083760
100,MIDDLE,Hwei,True,11,10,21,29,SG2_77083760
100,BOTTOM,Nilah,True,4,17,7,28,SG2_77083760
100,UTILITY,Yuumi,True,1,9,30,88,SG2_77083760
200,TOP,Irelia,False,12,12,10,16,SG2_77083760
200,JUNGLE,Zac,False,11,7,24,33,SG2_77083760
200,MIDDLE,Galio,False,14,10,19,24,SG2_77083760
200,BOTTOM,Varus,False,14,8,28,33,SG2_77083760
200,UTILITY,Blitzcrank,False,5,11,27,116,SG2_77083760
100,TOP,Yone,True,2,7,9,18,SG2_77020855
100,JUNGLE,Diana,True,21,7,13,35,SG2_77020855
100,MIDDLE,Yasuo,True,5,9,11,14,SG2_77020855
100,BOTTOM,Kalista,True,14,6,14,20,SG2_77020855
100,UTILITY,Rakan,True,2,9,29,75,SG2_77020855
200,TOP,Urgot,False,9,8,6,34,SG2_77020855
200,JUNGLE,Zed,False,8,12,13,20,SG2_77020855
200,MIDDLE,Ahri,False,5,6,17,23,SG2_77020855
200,BOTTOM,Mel,False,12,9,6,15,SG2_77020855
200,UTILITY,Senna,False,4,9,20,59,SG2_77020855
100,TOP,Sion,True,4,3,7,9,SG2_78991457
100,JUNGLE,LeeSin,True,3,5,10,41,SG2_78991457
100,MIDDLE,Mel,True,9,7,6,16,SG2_78991457
100,BOTTOM,Smolder,True,6,3,6,25,SG2_78991457
100,UTILITY,Nami,True,0,3,16,86,SG2_78991457
200,TOP,Aatrox,False,3,3,4,16,SG2_78991457
200,JUNGLE,Viego,False,6,7,3,32,SG2_78991457
200,MIDDLE,Malphite,False,3,3,5,14,SG2_78991457
200,BOTTOM,Ezreal,False,5,5,5,12,SG2_78991457
200,UTILITY,Bard,False,3,4,12,91,SG2_78991457
100,TOP,Jayce,False,3,5,5,15,SG2_76608834
100,JUNGLE,Sejuani,False,4,5,10,23,SG2_76608834
100,MIDDLE,Ekko,False,3,4,4,31,SG2_76608834
100,BOTTOM,Varus,False,5,7,6,12,SG2_76608834
100,UTILITY,Leona,False,2,6,8,46,SG2_76608834
200,TOP,Yorick,True,5,2,10,16,SG2_76608834
200,JUNGLE,Trundle,True,1,3,13,20,SG2_76608834
200,MIDDLE,Mel,True,1,5,5,15,SG2_76608834
200,BOTTOM,Sivir,True,19,4,7,22,SG2_76608834
200,UTILITY,Yuumi,True,1,3,24,51,SG2_76608834
100,TOP,Camille,True,6,1,2,7,SG2_78528152
100,JUNGLE,Shaco,True,6,0,7,13,SG2_78528152
100,MIDDLE,Galio,True,12,1,4,7,SG2_78528152
100,BOTTOM,Lucian,True,2,2,4,10,SG2_78528152
100,UTILITY,TwistedFate,True,1,1,10,32,SG2_78528152
200,TOP,Yasuo,False,1,7,0,9,SG2_78528152
200,JUNGLE,Zac,False,1,9,1,7,SG2_78528152
200,MIDDLE,Orianna,False,1,5,1,10,SG2_78528152
200,BOTTOM,Kaisa,False,1,4,2,17,SG2_78528152
200,UTILITY,Nautilus,False,1,2,1,29,SG2_78528152
100,TOP,Garen,True,5,2,5,20,SG2_74871303
100,JUNGLE,DrMundo,True,10,4,8,26,SG2_74871303
100,MIDDLE,Mel,True,3,8,4,23,SG2_74871303
100,BOTTOM,Ezreal,True,7,2,10,22,SG2_74871303
100,UTILITY,Yuumi,True,3,0,19,64,SG2_74871303
200,TOP,Aatrox,False,2,5,6,22,SG2_74871303
200,JUNGLE,Qiyana,False,10,3,2,28,SG2_74871303
200,MIDDLE,Kennen,False,4,4,5,21,SG2_74871303
200,BOTTOM,Draven,False,0,7,3,10,SG2_74871303
200,UTILITY,Leona,False,0,10,7,84,SG2_74871303
100,TOP,Gangplank,False,6,6,3,12,SG2_76315659
100,JUNGLE,Zac,False,3,7,9,20,SG2_76315659
100,MIDDLE,Nunu,False,6,6,5,8,SG2_76315659
100,BOTTOM,Jinx,False,4,7,6,22,SG2_76315659
100,UTILITY,Sona,False,0,7,12,56,SG2_76315659
200,TOP,MonkeyKing,True,7,5,5,17,SG2_76315659
200,JUNGLE,Udyr,True,10,1,10,22,SG2_76315659
200,MIDDLE,Yone,True,7,3,5,25,SG2_76315659
200,BOTTOM,MissFortune,True,9,3,9,8,SG2_76315659
200,UTILITY,Leona,True,0,7,24,77,SG2_76315659
100,TOP,Aatrox,False,2,4,3,15,SG2_77638879
100,JUNGLE,JarvanIV,False,4,6,8,29,SG2_77638879
100,MIDDLE,Lissandra,False,2,2,6,8,SG2_77638879
100,BOTTOM,Ziggs,False,5,3,5,26,SG2_77638879
100,UTILITY,Nami,False,0,3,7,70,SG2_77638879
200,TOP,KSante,True,5,2,5,16,SG2_77638879
200,JUNGLE,Poppy,True,5,1,5,30,SG2_77638879
200,MIDDLE,Kayle,True,4,2,2,12,SG2_77638879
200,BOTTOM,Senna,True,4,4,4,22,SG2_77638879
200,UTILITY,Milio,True,0,4,10,67,SG2_77638879
100,TOP,Garen,True,11,8,13,18,SG2_79365526
100,JUNGLE,Trundle,True,7,6,14,29,SG2_79365526
100,MIDDLE,Viktor,True,5,7,14,28,SG2_79365526
100,BOTTOM,Jhin,True,7,6,17,22,SG2_79365526
100,UTILITY,Elise,True,9,12,8,91,SG2_79365526
200,TOP,Gwen,False,13,9,7,16,SG2_79365526
200,JUNGLE,Nocturne,False,5,9,10,19,SG2_79365526
200,MIDDLE,Syndra,False,5,6,8,27,SG2_79365526
200,BOTTOM,Ezreal,False,14,7,7,20,SG2_79365526
200,UTILITY,Pyke,False,2,8,19,93,SG2_79365526
100,TOP,Gnar,True,3,5,2,19,SG2_75869262
100,JUNGLE,DrMundo,True,12,2,7,25,SG2_75869262
100,MIDDLE,Katarina,True,3,7,3,25,SG2_75869262
100,BOTTOM,Senna,True,5,1,11,15,SG2_75869262
100,UTILITY,TahmKench,True,2,3,13,36,SG2_75869262
200,TOP,Malphite,False,3,4,1,14,SG2_75869262
200,JUNGLE,Kindred,False,3,7,4,21,SG2_75869262
200,MIDDLE,Zoe,False,10,2,0,10,SG2_75869262
200,BOTTOM,Swain,False,1,8,6,9,SG2_75869262
200,UTILITY,Nami,False,1,4,6,65,SG2_75869262
100,TOP,Ambessa,True,0,1,0,1,SG2_78858437
100,JUNGLE,Naafiri,True,0,0,1,1,SG2_78858437
100,MIDDLE,Vladimir,True,2,0,0,1,SG2_78858437
100,BOTTOM,Lucian,True,1,1,0,1,SG2_78858437
100,UTILITY,Nami,True,0,0,1,1,SG2_78858437
200,TOP,Camille,False,1,0,0,0,SG2_78858437
200,JUNGLE,Karthus,False,0,0,0,3,SG2_78858437
200,MIDDLE,Sion,False,0,2,0,0,SG2_78858437
200,BOTTOM,Jhin,False,1,1,0,1,SG2_78858437
200,UTILITY,Seraphine,False,0,0,0,1,SG2_78858437
100,TOP,Ambessa,True,0,1,0,0,SG2_79186117
100,JUNGLE,Zed,True,0,0,0,0,SG2_79186117
100,MIDDLE,Ryze,True,0,0,0,0,SG2_79186117
100,BOTTOM,Kaisa,True,0,0,0,0,SG2_79186117
100,UTILITY,Neeko,True,0,0,0,1,SG2_79186117
200,TOP,MonkeyKing,False,1,0,0,0,SG2_79186117
200,JUNGLE,Rengar,False,0,0,0,0,SG2_79186117
200,BOTTOM,Varus,False,0,0,0,0,SG2_79186117
200,UTILITY,Nautilus,False,0,0,0,1,SG2_79186117
100,TOP,Quinn,True,8,3,7,28,SG2_79446703
100,JUNGLE,Kindred,True,6,6,6,29,SG2_79446703
100,MIDDLE,Xerath,True,4,1,11,12,SG2_79446703
100,BOTTOM,Jinx,True,11,5,9,26,SG2_79446703
100,UTILITY,Nautilus,True,1,6,14,78,SG2_79446703
200,TOP,Nasus,False,0,4,2,12,SG2_79446703
200,JUNGLE,FiddleSticks,False,12,4,4,53,SG2_79446703
200,MIDDLE,Zoe,False,6,7,5,36,SG2_79446703
200,BOTTOM,Xayah,False,2,8,6,23,SG2_79446703
200,UTILITY,Rell,False,1,7,13,72,SG2_79446703
100,TOP,Trundle,False,5,8,7,19,SG2_79017162
100,JUNGLE,Ivern,False,6,10,5,36,SG2_79017162
100,MIDDLE,Viktor,False,1,8,8,24,SG2_79017162
100,BOTTOM,Samira,False,9,16,8,15,SG2_79017162
100,UTILITY,Nautilus,False,3,11,14,97,SG2_79017162
200,TOP,Kennen,True,7,8,8,21,SG2_79017162
200,JUNGLE,RekSai,True,12,2,25,30,SG2_79017162
200,MIDDLE,Vladimir,True,11,3,12,39,SG2_79017162
200,BOTTOM,Lucian,True,20,5,11,22,SG2_79017162
200,UTILITY,Karma,True,3,6,35,95,SG2_79017162
100,TOP,Ryze,False,5,10,8,9,SG2_78819068
100,JUNGLE,Teemo,False,4,10,10,4,SG2_78819068
100,MIDDLE,Qiyana,False,11,9,5,15,SG2_78819068
100,BOTTOM,Kaisa,False,4,11,13,12,SG2_78819068
100,UTILITY,Lux,False,1,12,14,25,SG2_78819068
200,TOP,Aatrox,True,14,2,2,7,SG2_78819068
200,JUNGLE,Lillia,True,10,4,7,13,SG2_78819068
200,MIDDLE,Sion,True,7,7,5,4,SG2_78819068
200,BOTTOM,Draven,True,20,6,7,9,SG2_78819068
200,UTILITY,Taric,True,1,6,26,39,SG2_78819068
100,TOP,Warwick,True,10,6,4,32,SG2_79318692
100,JUNGLE,Volibear,True,11,3,13,20,SG2_79318692
100,MIDDLE,Ryze,True,19,7,11,16,SG2_79318692
100,BOTTOM,Xayah,True,12,8,9,23,SG2_79318692
100,UTILITY,Morgana,True,3,12,22,76,SG2_79318692
200,TOP,Fiora,False,4,8,3,20,SG2_79318692
200,JUNGLE,Ambessa,False,2,13,9,25,SG2_79318692
200,MIDDLE,Vladimir,False,6,12,4,24,SG2_79318692
200,BOTTOM,Ashe,False,11,10,11,23,SG2_79318692
200,UTILITY,Lux,False,13,12,11,56,SG2_79318692
100,TOP,Sion,True,5,6,9,19,SG2_79425692
100,JUNGLE,Graves,True,10,7,11,37,SG2_79425692
100,MIDDLE,Ahri,True,9,6,6,24,SG2_79425692
100,BOTTOM,Velkoz,True,10,5,15,15,SG2_79425692
100,UTILITY,Senna,True,4,4,24,87,SG2_79425692
200,TOP,Irelia,False,4,9,1,22,SG2_79425692
200,JUNGLE,LeeSin,False,16,9,4,30,SG2_79425692
200,MIDDLE,Anivia,False,3,8,5,16,SG2_79425692
200,BOTTOM,Kaisa,False,3,7,6,24,SG2_79425692
200,UTILITY,Yuumi,False,2,5,16,61,SG2_79425692
100,TOP,Ryze,True,4,4,3,31,SG2_77276285
100,JUNGLE,Gwen,True,3,2,13,33,SG2_77276285
100,MIDDLE,Corki,True,4,4,6,11,SG2_77276285
100,BOTTOM,Jhin,True,19,4,6,18,SG2_77276285
100,UTILITY,Braum,True,0,5,23,79,SG2_77276285
200,TOP,KSante,False,2,3,2,17,SG2_77276285
200,JUNGLE,Ekko,False,6,7,6,17,SG2_77276285
200,MIDDLE,Quinn,False,3,6,7,20,SG2_77276285
200,BOTTOM,Caitlyn,False,5,7,4,13,SG2_77276285
200,UTILITY,Leona,False,3,7,8,55,SG2_77276285
100,TOP,DrMundo,True,5,5,12,20,SG2_79284190
100,JUNGLE,Rengar,True,6,8,10,29,SG2_79284190
100,MIDDLE,Taliyah,True,18,2,8,37,SG2_79284190
100,BOTTOM,Ezreal,True,9,4,14,20,SG2_79284190
100,UTILITY,Annie,True,5,9,21,99,SG2_79284190
200,TOP,Ornn,False,11,7,7,18,SG2_79284190
200,JUNGLE,JarvanIV,False,3,9,22,44,SG2_79284190
200,MIDDLE,Katarina,False,10,6,6,16,SG2_79284190
200,BOTTOM,Lucian,False,4,11,7,23,SG2_79284190
200,UTILITY,Nami,False,0,10,20,70,SG2_79284190
100,TOP,Gangplank,True,8,7,14,16,SG2_78148605
100,JUNGLE,Kindred,True,11,4,11,39,SG2_78148605
100,MIDDLE,Leblanc,True,13,5,16,22,SG2_78148605
100,BOTTOM,Jinx,True,11,2,15,5,SG2_78148605
100,UTILITY,Bard,True,5,8,17,75,SG2_78148605
200,TOP,Olaf,False,8,11,3,22,SG2_78148605
200,JUNGLE,Shyvana,False,4,9,6,28,SG2_78148605
200,MIDDLE,Zyra,False,3,11,8,17,SG2_78148605
200,BOTTOM,Ezreal,False,8,8,4,11,SG2_78148605
200,UTILITY,Neeko,False,3,9,11,64,SG2_78148605
100,TOP,Gragas,True,4,3,8,11,SG2_78199025
100,JUNGLE,Naafiri,True,11,2,13,31,SG2_78199025
100,MIDDLE,Sylas,True,6,4,12,21,SG2_78199025
100,BOTTOM,Jhin,True,15,7,10,11,SG2_78199025
100,UTILITY,Velkoz,True,9,4,23,59,SG2_78199025
200,TOP,DrMundo,False,2,5,3,10,SG2_78199025
200,JUNGLE,Kindred,False,3,11,3,17,SG2_78199025
200,MIDDLE,Malzahar,False,3,6,5,20,SG2_78199025
200,BOTTOM,Lucian,False,5,13,8,13,SG2_78199025
200,UTILITY,Nami,False,7,11,6,55,SG2_78199025
100,TOP,Riven,True,3,5,7,20,SG2_79450511
100,JUNGLE,Kindred,True,7,6,7,52,SG2_79450511
100,MIDDLE,Ekko,True,16,4,6,28,SG2_79450511
100,BOTTOM,Draven,True,1,10,1,13,SG2_79450511
100,UTILITY,Rakan,True,2,9,13,79,SG2_79450511
200,TOP,Graves,False,2,7,5,33,SG2_79450511
200,JUNGLE,FiddleSticks,False,10,5,10,50,SG2_79450511
200,MIDDLE,AurelionSol,False,6,5,13,17,SG2_79450511
200,BOTTOM,Lucian,False,16,8,5,32,SG2_79450511
200,UTILITY,Nami,False,0,4,26,69,SG2_79450511
100,TOP,Jayce,False,3,7,4,19,SG2_77514851
100,JUNGLE,Lillia,False,3,5,7,22,SG2_77514851
100,MIDDLE,AurelionSol,False,3,7,2,21,SG2_77514851
100,BOTTOM,Senna,False,6,9,4,16,SG2_77514851
100,UTILITY,Rammus,False,3,11,8,80,SG2_77514851
200,TOP,Ornn,True,1,4,9,14,SG2_77514851
200,JUNGLE,LeeSin,True,9,4,9,25,SG2_77514851
200,MIDDLE,Aurora,True,15,2,1,20,SG2_77514851
200,BOTTOM,Ashe,True,11,4,11,26,SG2_77514851
200,UTILITY,Morgana,True,3,4,23,101,SG2_77514851
100,TOP,Olaf,False,9,10,5,17,SG2_79318104
100,JUNGLE,Shyvana,False,9,8,4,31,SG2_79318104
100,MIDDLE,Lissandra,False,2,4,9,13,SG2_79318104
100,BOTTOM,Xayah,False,1,5,8,24,SG2_79318104
100,UTILITY,Milio,False,0,4,13,99,SG2_79318104
200,TOP,Ornn,True,7,5,11,18,SG2_79318104
200,JUNGLE,LeeSin,True,7,6,14,20,SG2_79318104
200,MIDDLE,Tristana,True,14,4,6,19,SG2_79318104
200,BOTTOM,Lux,True,3,0,15,38,SG2_79318104
200,UTILITY,Viktor,True,0,6,11,85,SG2_79318104
100,TOP,Zac,True,0,3,4,12,SG2_76909919
100,JUNGLE,Viego,True,12,1,5,31,SG2_76909919
100,MIDDLE,Leblanc,True,6,4,3,16,SG2_76909919
100,BOTTOM,Ashe,True,1,1,9,8,SG2_76909919
100,UTILITY,Thresh,True,0,1,15,41,SG2_76909919
200,TOP,Camille,False,1,0,2,10,SG2_76909919
